06/01/2013,84
13/01/2013,79
20/01/2013,74
27/01/2013,75
03/02/2013,78
10/02/2013,74
17/02/2013,73
24/02/2013,71
03/03/2013,69
10/03/2013,67
17/03/2013,68
24/03/2013,71
31/03/2013,66
07/04/2013,66
14/04/2013,63
21/04/2013,63
28/04/2013,63
05/05/2013,61
12/05/2013,59
19/05/2013,60
26/05/2013,61
02/06/2013,59
09/06/2013,60
16/06/2013,61
23/06/2013,61
30/06/2013,58
07/07/2013,59
14/07/2013,61
21/07/2013,61
28/07/2013,63
04/08/2013,63
11/08/2013,62
18/08/2013,60
25/08/2013,58
01/09/2013,59
08/09/2013,60
15/09/2013,74
22/09/2013,69
29/09/2013,62
06/10/2013,61
13/10/2013,60
20/10/2013,88
27/10/2013,79
03/11/2013,79
10/11/2013,75
17/11/2013,72
24/11/2013,79
01/12/2013,74
08/12/2013,74
15/12/2013,76
22/12/2013,100
29/12/2013,81
05/01/2014,68
12/01/2014,63
19/01/2014,60
26/01/2014,57
02/02/2014,57
09/02/2014,56
16/02/2014,57
23/02/2014,53
02/03/2014,54
09/03/2014,51
16/03/2014,52
23/03/2014,52
30/03/2014,50
06/04/2014,48
13/04/2014,51
20/04/2014,49
27/04/2014,49
04/05/2014,46
11/05/2014,47
18/05/2014,48
25/05/2014,48
01/06/2014,45
08/06/2014,46
15/06/2014,46
22/06/2014,45
29/06/2014,46
06/07/2014,47
13/07/2014,47
20/07/2014,48
27/07/2014,48
03/08/2014,47
10/08/2014,48
17/08/2014,48
24/08/2014,48
31/08/2014,46
07/09/2014,49
14/09/2014,53
21/09/2014,53
28/09/2014,49
05/10/2014,49
12/10/2014,57
19/10/2014,56
26/10/2014,51
02/11/2014,50
09/11/2014,51
16/11/2014,50
23/11/2014,59
30/11/2014,53
07/12/2014,51
14/12/2014,52
21/12/2014,67
28/12/2014,58
04/01/2015,47
11/01/2015,44
18/01/2015,42
25/01/2015,41
01/02/2015,42
08/02/2015,39
15/02/2015,40
22/02/2015,40
01/03/2015,38
08/03/2015,37
15/03/2015,37
22/03/2015,36
29/03/2015,37
05/04/2015,37
12/04/2015,34
19/04/2015,35
26/04/2015,35
03/05/2015,34
10/05/2015,34
17/05/2015,33
24/05/2015,33
31/05/2015,35
07/06/2015,35
14/06/2015,35
21/06/2015,33
28/06/2015,34
05/07/2015,34
12/07/2015,36
19/07/2015,36
26/07/2015,35
02/08/2015,34
09/08/2015,34
16/08/2015,35
23/08/2015,34
30/08/2015,33
06/09/2015,47
13/09/2015,43
20/09/2015,43
27/09/2015,37
04/10/2015,36
11/10/2015,35
18/10/2015,34
25/10/2015,35
01/11/2015,37
08/11/2015,42
15/11/2015,41
22/11/2015,44
29/11/2015,41
06/12/2015,40
13/12/2015,39
20/12/2015,46
27/12/2015,44
03/01/2016,37
10/01/2016,33
17/01/2016,33
24/01/2016,33
31/01/2016,31
07/02/2016,31
14/02/2016,31
21/02/2016,29
28/02/2016,29
06/03/2016,28
13/03/2016,27
20/03/2016,37
27/03/2016,34
03/04/2016,33
10/04/2016,30
17/04/2016,28
24/04/2016,28
01/05/2016,28
08/05/2016,28
15/05/2016,27
22/05/2016,27
29/05/2016,26
05/06/2016,27
12/06/2016,27
19/06/2016,28
26/06/2016,27
03/07/2016,28
10/07/2016,28
17/07/2016,28
24/07/2016,28
31/07/2016,30
07/08/2016,29
14/08/2016,28
21/08/2016,29
28/08/2016,29
04/09/2016,29
11/09/2016,30
18/09/2016,31
25/09/2016,29
02/10/2016,28
09/10/2016,29
16/10/2016,28
23/10/2016,28
30/10/2016,27
06/11/2016,26
13/11/2016,29
20/11/2016,37
27/11/2016,33
04/12/2016,29
11/12/2016,31
18/12/2016,31
25/12/2016,38
01/01/2017,30
08/01/2017,28
15/01/2017,27
22/01/2017,25
29/01/2017,25
05/02/2017,25
12/02/2017,24
19/02/2017,24
26/02/2017,24
05/03/2017,25
12/03/2017,24
19/03/2017,27
26/03/2017,27
02/04/2017,25
09/04/2017,26
16/04/2017,24
23/04/2017,23
30/04/2017,23
07/05/2017,23
14/05/2017,22
21/05/2017,22
28/05/2017,23
04/06/2017,27
11/06/2017,27
18/06/2017,26
25/06/2017,27
02/07/2017,25
09/07/2017,25
16/07/2017,25
23/07/2017,26
30/07/2017,26
06/08/2017,25
13/08/2017,25
20/08/2017,26
27/08/2017,25
03/09/2017,24
10/09/2017,25
17/09/2017,28
24/09/2017,26
01/10/2017,26
08/10/2017,26
15/10/2017,25
22/10/2017,24
29/10/2017,24
05/11/2017,26
12/11/2017,26
19/11/2017,33
26/11/2017,29
03/12/2017,28
10/12/2017,29
17/12/2017,29
24/12/2017,36
31/12/2017,28
