09/08/2016,4005
10/08/2016,3933
11/08/2016,3639
12/08/2016,3730
15/08/2016,3905
16/08/2016,3769
17/08/2016,4241
18/08/2016,3535
19/08/2016,3509
22/08/2016,3778
23/08/2016,4038
24/08/2016,3874
25/08/2016,3934
26/08/2016,3784
29/08/2016,4297
30/08/2016,4431
31/08/2016,4711
01/09/2016,4461
02/09/2016,4349
06/09/2016,4067
07/09/2016,5150
08/09/2016,5890
09/09/2016,5204
12/09/2016,5104
13/09/2016,5778
14/09/2016,6071
15/09/2016,5322
16/09/2016,5050
19/09/2016,5020
20/09/2016,4904
21/09/2016,4630
22/09/2016,5396
23/09/2016,4504
26/09/2016,5004
27/09/2016,5733
28/09/2016,4785
29/09/2016,5243
30/09/2016,4852
03/10/2016,5631
04/10/2016,4608
05/10/2016,4238
06/10/2016,4167
07/10/2016,3889
10/10/2016,4137
11/10/2016,4167
12/10/2016,4366
13/10/2016,4305
14/10/2016,4058
17/10/2016,4482
18/10/2016,4372
19/10/2016,4231
20/10/2016,5064
21/10/2016,3926
24/10/2016,4906
25/10/2016,4481
26/10/2016,4544
27/10/2016,4884
28/10/2016,3977
31/10/2016,4135
01/11/2016,4175
02/11/2016,4287
03/11/2016,4101
04/11/2016,3904
07/11/2016,4433
08/11/2016,4104
09/11/2016,3430
10/11/2016,4078
11/11/2016,3940
14/11/2016,4396
15/11/2016,4363
16/11/2016,4557
17/11/2016,4403
18/11/2016,4340
21/11/2016,5190
22/11/2016,5390
23/11/2016,5269
25/11/2016,8209
28/11/2016,6279
29/11/2016,5188
30/11/2016,4495
01/12/2016,4271
02/12/2016,3853
05/12/2016,9825
06/12/2016,5671
07/12/2016,4371
08/12/2016,4376
09/12/2016,4190
12/12/2016,4826
13/12/2016,4858
14/12/2016,4695
15/12/2016,4413
16/12/2016,4268
19/12/2016,4730
20/12/2016,4482
21/12/2016,4326
22/12/2016,4014
23/12/2016,3840
27/12/2016,4532
28/12/2016,4211
29/12/2016,3997
30/12/2016,4232
03/01/2017,4005
04/01/2017,3999
05/01/2017,3953
06/01/2017,3828
09/01/2017,4432
10/01/2017,4229
11/01/2017,4028
12/01/2017,3877
13/01/2017,5859
17/01/2017,3950
18/01/2017,3836
19/01/2017,3794
20/01/2017,3704
23/01/2017,3617
24/01/2017,3829
25/01/2017,3847
26/01/2017,3560
27/01/2017,3618
30/01/2017,3659
31/01/2017,3707
01/02/2017,3692
02/02/2017,3523
03/02/2017,3459
06/02/2017,3623
07/02/2017,3618
08/02/2017,3498
09/02/2017,3592
10/02/2017,3293
13/02/2017,3411
14/02/2017,3387
15/02/2017,3466
16/02/2017,3565
17/02/2017,3389
21/02/2017,3521
22/02/2017,3471
23/02/2017,3375
24/02/2017,3247
27/02/2017,3664
28/02/2017,3404
01/03/2017,3396
02/03/2017,3492
03/03/2017,3288
06/03/2017,3530
07/03/2017,3385
08/03/2017,4299
09/03/2017,5230
10/03/2017,3294
13/03/2017,3332
14/03/2017,3454
15/03/2017,3393
16/03/2017,3198
17/03/2017,3102
20/03/2017,3468
21/03/2017,10801
22/03/2017,9547
23/03/2017,5927
24/03/2017,5624
27/03/2017,5017
28/03/2017,6367
29/03/2017,5386
30/03/2017,6017
31/03/2017,5204
03/04/2017,6455
04/04/2017,5023
05/04/2017,4554
06/04/2017,4573
07/04/2017,4174
10/04/2017,4230
11/04/2017,4014
12/04/2017,3964
13/04/2017,3613
17/04/2017,4560
18/04/2017,4171
19/04/2017,4170
20/04/2017,4087
21/04/2017,3881
24/04/2017,3929
25/04/2017,3895
26/04/2017,4006
27/04/2017,3846
28/04/2017,3597
01/05/2017,3855
02/05/2017,3773
03/05/2017,3745
04/05/2017,3541
05/05/2017,3389
08/05/2017,3879
09/05/2017,3810
10/05/2017,3671
11/05/2017,3616
12/05/2017,3459
15/05/2017,3827
16/05/2017,3849
17/05/2017,4002
18/05/2017,3450
19/05/2017,3349
22/05/2017,4661
23/05/2017,3677
24/05/2017,4325
25/05/2017,3436
26/05/2017,3180
30/05/2017,3556
31/05/2017,3742
01/06/2017,3692
02/06/2017,3152
05/06/2017,5865
06/06/2017,8054
07/06/2017,6399
08/06/2017,5309
09/06/2017,4656
12/06/2017,4806
13/06/2017,5430
14/06/2017,5042
15/06/2017,4718
16/06/2017,4397
19/06/2017,4486
20/06/2017,4195
21/06/2017,4253
22/06/2017,4124
23/06/2017,3707
26/06/2017,4032
27/06/2017,4412
28/06/2017,4393
29/06/2017,4381
30/06/2017,3811
03/07/2017,3960
05/07/2017,3988
06/07/2017,3955
07/07/2017,3632
10/07/2017,4076
11/07/2017,4114
12/07/2017,4041
13/07/2017,4616
14/07/2017,3560
17/07/2017,4034
18/07/2017,3723
19/07/2017,3791
20/07/2017,3758
21/07/2017,3546
24/07/2017,3894
25/07/2017,3949
26/07/2017,3835
27/07/2017,4213
28/07/2017,4098
31/07/2017,4434
01/08/2017,4969
02/08/2017,4770
03/08/2017,4500
04/08/2017,4099
07/08/2017,4322
08/08/2017,4381
09/08/2017,4665
10/08/2017,4329
11/08/2017,4350
14/08/2017,4541
15/08/2017,4490
16/08/2017,4243
17/08/2017,4341
18/08/2017,4066
21/08/2017,4305
22/08/2017,4319
23/08/2017,4208
24/08/2017,4185
25/08/2017,3947
28/08/2017,4541
29/08/2017,5092
30/08/2017,5096
31/08/2017,4581
01/09/2017,4326
05/09/2017,4041
06/09/2017,4267
07/09/2017,4439
08/09/2017,3761
11/09/2017,4047
12/09/2017,5151
13/09/2017,6147
14/09/2017,5430
15/09/2017,4860
18/09/2017,5279
19/09/2017,6038
20/09/2017,6152
21/09/2017,5836
22/09/2017,5139
25/09/2017,5133
26/09/2017,4907
27/09/2017,4711
28/09/2017,4516
29/09/2017,4183
02/10/2017,4227
03/10/2017,4658
04/10/2017,4397
05/10/2017,4366
06/10/2017,4224
09/10/2017,4484
10/10/2017,4592
11/10/2017,4763
12/10/2017,4427
13/10/2017,4096
16/10/2017,4538
17/10/2017,4565
18/10/2017,4438
19/10/2017,4187
20/10/2017,3906
23/10/2017,4583
24/10/2017,4214
25/10/2017,4250
26/10/2017,4342
27/10/2017,4296
30/10/2017,4322
31/10/2017,3850
01/11/2017,4097
02/11/2017,4175
03/11/2017,4831
06/11/2017,4772
07/11/2017,4811
08/11/2017,4738
09/11/2017,5206
10/11/2017,4641
13/11/2017,4794
14/11/2017,4812
15/11/2017,5013
16/11/2017,4749
17/11/2017,6005
20/11/2017,5450
21/11/2017,5365
22/11/2017,5627
24/11/2017,9426
27/11/2017,8173
28/11/2017,5627
29/11/2017,4728
30/11/2017,4457
01/12/2017,4463
04/12/2017,4843
05/12/2017,5010
06/12/2017,4729
07/12/2017,4621
08/12/2017,4136
11/12/2017,4864
12/12/2017,4622
13/12/2017,4428
14/12/2017,4293
15/12/2017,4301
18/12/2017,4895
19/12/2017,4559
20/12/2017,4098
21/12/2017,4792
22/12/2017,3907
26/12/2017,5598
27/12/2017,4755
28/12/2017,4753
29/12/2017,4076
02/01/2018,3981
03/01/2018,3712
04/01/2018,3793
05/01/2018,3716
08/01/2018,3911
09/01/2018,3992
10/01/2018,4180
11/01/2018,4015
12/01/2018,3584
16/01/2018,3823
17/01/2018,3735
18/01/2018,3719
19/01/2018,3640
22/01/2018,4218
23/01/2018,3862
24/01/2018,3745
25/01/2018,3674
26/01/2018,3754
29/01/2018,4125
30/01/2018,3851
31/01/2018,3833
01/02/2018,4042
02/02/2018,3885
05/02/2018,3517
06/02/2018,3655
07/02/2018,3730
08/02/2018,3519
09/02/2018,3368
12/02/2018,3602
13/02/2018,3834
14/02/2018,3775
15/02/2018,4096
16/02/2018,3828
20/02/2018,3650
21/02/2018,3857
22/02/2018,3491
23/02/2018,3566
26/02/2018,3598
27/02/2018,4196
28/02/2018,3707
01/03/2018,3605
02/03/2018,3656
05/03/2018,3810
06/03/2018,4809
07/03/2018,3934
08/03/2018,3602
09/03/2018,3618
12/03/2018,3869
